pl_name,is_exoplanet,hostname,disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
EPIC 212228588.01,FALSE POSITIVE,EPIC 212228588,FALSE POSITIVE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,0.59812,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4142.0,122.0,-122.0,0.0,0.935307,,,0.0,0.65,,,0.0,,,,,,4.30907,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m33.75s,130.1406047,+25d19m05.49s,25.3181929,323.769,4.2,-4.097,14.821,0.114,-0.114,11.51,0.019,-0.019,14.3479,0.001602,-0.001602,2019-02-26,2018-07,2019-02-26
EPIC 212228994.01,FALSE POSITIVE,EPIC 212228994,CANDIDATE,Yu et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,1.095841,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,5920.0,130.0,-130.0,0.0,1.906,0.05,-0.05,0.0,,,,,,,,,,3.996,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h46m36.84s,131.6535145,+25d20m14.84s,25.3374544,908.898,22.871,-21.794,13.424,0.114,-0.114,11.72,0.02,-0.02,13.1782,0.000176,-0.000176,2019-02-26,2018-07,2019-02-26
EPIC 212270970.01,FALSE POSITIVE,EPIC 212270970,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,0.7165461,8.6e-06,-8.7e-06,0.0,,,,,25.5,6.8,-7.4,0.0,2.27,0.61,-0.66,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1.754,0.032,-0.075,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h51m09.94s,207.7914221,-18d27m42.46s,-18.4617958,941.744,22.69,-21.665,13.675,0.092,-0.092,11.899,0.024,-0.024,13.3498,0.000309,-0.000309,2019-09-05,2019-09,2019-09-05
EPIC 212278644.01,FALSE POSITIVE,EPIC 212278644,CANDIDATE,Pope et al. 2016,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,12.426,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5926.0,122.0,-122.0,0.0,1.34653,,,0.0,1.08,,,0.0,,,,,,4.21306,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h48m29.90s,207.1245787,-18d11m47.88s,-18.1966339,936.196,25.913,-24.578,14.319,0.114,-0.114,12.497,0.029,-0.029,13.9996,0.00031,-0.00031,2016-07-18,2016-10,2016-07-18
EPIC 212283840.01,FALSE POSITIVE,EPIC 212283840,CANDIDATE,Zink et al. 2021,1,0,Transit,2021,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,16.715029,0.001213,-0.00118,0.0,,,,,3.402,0.919,-0.415,0.0,0.30350663,0.08198783,-0.03702388,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G7,5406.0,138.0,-138.0,0.0,0.854,0.056,-0.053,0.0,0.821,0.36,-0.254,0.0,-0.189,0.198,-0.198,0.0,[Fe/H],4.49,0.151,-0.151,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h43m37.02s,205.9042638,-18d01m25.50s,-18.0237509,376.519,4.147,-4.059,13.765,0.183,-0.183,11.624,0.035,-0.035,13.6787,0.00036,-0.00036,2021-11-19,2021-12,2021-11-19
EPIC 212294561.01,FALSE POSITIVE,EPIC 212294561,CANDIDATE,Barros et al. 2016,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,2.76294135,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5794.0,120.1,-132.05,0.0,0.787867,0.039064,-0.035424,0.0,1.04,0.103956,-0.141438,0.0,,,,,,4.66219,0.068684,-0.07978,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h40m35.28s,205.1470099,-17d41m42.63s,-17.6951755,348.015,2.921,-2.873,13.294,0.126,-0.126,11.53,0.024,-0.024,13.1627,0.000327,-0.000327,2016-12-21,2016-10,2016-12-21
EPIC 212297394 b,FALSE POSITIVE,EPIC 212297394,CONFIRMED,Heller et al. 2019,1,2,Transit,2019,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,2.289363,0.000232,-0.000251,0.0,,,,,1.48,0.13,-0.11,0.0,0.13203698,0.01159784,-0.00981356,0.0,,,,,,,,,,,,,,,,,,1149.0,43.0,-44.0,0.0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,5171.0,172.0,-130.0,0.0,0.8,0.03,-0.03,0.0,0.83,0.05,-0.04,0.0,-0.03,0.15,-0.16,0.0,[Fe/H],4.55,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h48m49.47s,207.2061241,-17d36m35.63s,-17.6098985,418.395,7.353,-7.107,14.611,0.114,-0.114,12.186,0.023,-0.023,14.1864,0.000391,-0.000391,2021-08-30,2021-08,2021-08-30
EPIC 212297394 c,FALSE POSITIVE,EPIC 212297394,CONFIRMED,de Leon et al. 2021,1,2,Transit,2021,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,5.213965,0.000442,-0.000442,0.0,,,,,2.27,0.19,-0.14,0.0,0.20251618,0.01695069,-0.01248998,0.0,,,,,,,,,,,,,,,,,,866.0,27.0,-37.0,0.0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,5171.0,172.0,-130.0,0.0,0.8,0.03,-0.03,0.0,0.83,0.05,-0.04,0.0,-0.03,0.15,-0.16,0.0,[Fe/H],4.55,0.03,-0.03,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h48m49.47s,207.2061241,-17d36m35.63s,-17.6098985,418.395,7.353,-7.107,14.611,0.114,-0.114,12.186,0.023,-0.023,14.1864,0.000391,-0.000391,2021-08-23,2021-08,2021-08-23
EPIC 212301649.01,FALSE POSITIVE,EPIC 212301649,CANDIDATE,Pope et al. 2016,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,1.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5222.0,122.0,-122.0,0.0,0.836336,,,0.0,0.89,,,0.0,,,,,,4.5427,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h25m50.91s,201.4621196,-17d28m59.43s,-17.4831758,461.318,5.938,-5.791,14.447,0.092,-0.092,12.122,0.024,-0.024,14.1098,0.00043,-0.00043,2016-07-18,2016-10,2016-07-18
EPIC 212303338.01,FALSE POSITIVE,EPIC 212303338,CANDIDATE,Mayo et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,0.595621,4.4e-05,-4.6e-05,0.0,,,,,0.58303133,0.10898607,-0.06924542,0.0,0.05,0.01,-0.01,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5338.0,50.0,-50.0,0.0,0.863058,0.053124,-0.029717,0.0,,,,,0.19,0.08,-0.08,0.0,[Fe/H],4.51,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h31m50.15s,202.9589465,-17d25m50.36s,-17.430656,80.3025,0.7328,-0.7198,10.127,0.006,-0.006,7.912,0.026,-0.026,9.84344,0.000331,-0.000331,2018-02-15,2018-03,2018-02-15
EPIC 212304395.01,FALSE POSITIVE,EPIC 212304395,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,1.605718,1.3e-05,-1.3e-05,0.0,,,,,16.0,11.0,-18.0,0.0,1.4,0.98,-1.6,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1.9,1.2,-2.2,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h37m13.26s,204.3052548,-17d23m50.70s,-17.3974158,551.776,,,15.054,0.252,-0.252,12.448,0.023,-0.023,14.4072,0.000633,-0.000633,2019-09-05,2019-09,2019-09-05
EPIC 212310244.01,FALSE POSITIVE,EPIC 212310244,CANDIDATE,Pope et al. 2016,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,6.669,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5048.0,122.0,-122.0,0.0,0.871771,,,0.0,0.84,,,0.0,,,,,,4.48154,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h52m18.71s,208.0779538,-17d13m31.85s,-17.2255152,453.754,8.752,-8.433,14.473,0.069,-0.069,12.092,0.027,-0.027,14.046,0.000314,-0.000314,2016-07-18,2016-10,2016-07-18
EPIC 212311834.01,FALSE POSITIVE,EPIC 212311834,CANDIDATE,Petigura et al. 2018,1,0,Transit,2018,K2,Published Candidate,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,17.788652,0.000163,-0.000164,0.0,,,,,47.8,26.2,-23.0,0.0,4.26,2.34,-2.05,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,,,,,0.76,,,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h19m54.39s,199.9766096,-17d10m52.11s,-17.1811426,805.825,25.663,-24.153,14.939,0.08,-0.08,12.762,0.033,-0.033,14.5983,0.000657,-0.000657,2017-12-14,2018-01,2017-12-14
EPIC 212315941.01,FALSE POSITIVE,EPIC 212315941,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,12.93562,0.00011,-0.00011,0.0,,,,,33.6,8.3,-19.0,0.0,3.0,0.74,-1.7,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1.511,0.127,-0.078,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h32m20.93s,203.0872028,-17d03m40.58s,-17.0612731,375.092,,,14.683,0.114,-0.114,12.175,0.029,-0.029,14.3986,0.0006,-0.0006,2019-09-05,2019-09,2019-09-05
EPIC 212315941.02,FALSE POSITIVE,EPIC 212315941,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,51.735,0.0027,-0.0057,0.0,,,,,15.3,4.5,-13.9,0.0,1.36,0.4,-1.24,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1.511,0.127,-0.078,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h32m20.93s,203.0872028,-17d03m40.58s,-17.0612731,375.092,,,14.683,0.114,-0.114,12.175,0.029,-0.029,14.3986,0.0006,-0.0006,2019-09-05,2019-09,2019-09-05
EPIC 212321305.01,FALSE POSITIVE,EPIC 212321305,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,34.1365,0.003,-0.0028,0.0,,,,,10.54,0.42,-0.76,0.0,0.9403,0.037,-0.068,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1.791,0.03,-0.03,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h38m34.06s,204.641935,-16d54m36.39s,-16.9101076,1138.25,54.31,-49.67,14.511,0.172,-0.172,12.467,0.033,-0.033,14.0925,0.000369,-0.000369,2019-09-05,2019-09,2019-09-05
EPIC 212328538.01,FALSE POSITIVE,EPIC 212328538,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,3.56467,0.00041,-0.00037,0.0,,,,,1.62,0.16,-0.3,0.0,0.145,0.014,-0.03,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.564,0.033,-0.035,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h51m56.83s,207.9868012,-16d42m24.27s,-16.7067415,267.728,2.957,-2.894,15.294,0.092,-0.092,12.002,0.029,-0.029,14.732,0.000677,-0.000677,2019-09-05,2019-09,2019-09-05
EPIC 212329106.01,FALSE POSITIVE,EPIC 212329106,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,21.0791,0.0029,-0.0027,0.0,,,,,2.71,0.33,-0.37,0.0,0.242,0.029,-0.033,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1.362,0.137,-0.039,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h43m34.59s,205.8941425,-16d41m26.41s,-16.6906686,569.102,15.007,-14.268,13.091,0.114,-0.114,11.309,0.021,-0.021,12.8021,0.000325,-0.000325,2019-09-05,2019-09,2019-09-05
EPIC 212330265.01,FALSE POSITIVE,EPIC 212330265,CANDIDATE,Kruse et al. 2019,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,4.17458,0.0003,-0.00029,0.0,,,,,1.08,0.2,-0.22,0.0,0.0964,0.02,-0.02,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.28,0.05,-0.05,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h53m31.07s,208.3794531,-16d39m35.01s,-16.6597257,177.501,1.851,-1.814,15.832,0.172,-0.172,11.655,0.021,-0.021,15.002,0.000761,-0.000761,2019-09-05,2019-09,2019-09-05
EPIC 212346723.01,FALSE POSITIVE,EPIC 212346723,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,15.9489,0.0024,-0.0025,0.0,,,,,2.48,0.46,-0.9,0.0,0.221,0.041,-0.08,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1.29,0.23,-0.44,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h44m44.83s,206.18678,-16d13m02.84s,-16.2174553,620.59,9.863,-9.564,13.347,0.023,-0.023,11.696,0.026,-0.026,13.0054,0.000462,-0.000462,2019-09-05,2019-09,2019-09-05
EPIC 212351026.01,FALSE POSITIVE,EPIC 212351026,CANDIDATE,Barros et al. 2016,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,2.55068936,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3545.0,157.0,-157.0,0.0,0.515866,0.015713,-0.015713,0.0,0.513515,0.02056,-0.02056,0.0,,,,,,4.72355,0.009068,-0.009068,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h26m44.82s,201.6867614,-16d06m19.37s,-16.1053809,132.918,1.187,-1.166,15.506,0.031,-0.031,11.165,0.023,-0.023,14.5263,0.000599,-0.000599,2016-12-21,2016-10,2016-12-21
EPIC 212351405.01,FALSE POSITIVE,EPIC 212351405,CANDIDATE,Barros et al. 2016,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,2.549,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h26m39.11s,201.6629627,-16d05m41.92s,-16.0949766,,,,14.437,0.126,-0.126,11.967,0.024,-0.024,14.388,0.017361,-0.017361,2016-07-18,2016-10,2016-07-18
EPIC 212351868.01,FALSE POSITIVE,EPIC 212351868,CANDIDATE,Zink et al. 2021,1,0,Transit,2021,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,2.500285,5.3e-05,-5.3e-05,0.0,,,,,64.215,3.791,-3.529,0.0,5.72888844,0.33821095,-0.31483683,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G4,6051.0,138.0,-138.0,0.0,2.481,0.145,-0.135,0.0,1.936,0.856,-0.596,0.0,-0.038,0.235,-0.235,0.0,[Fe/H],3.934,0.15,-0.15,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h39m59.29s,204.9970365,-16d04m58.28s,-16.0828568,308.895,3.602,-3.521,9.99,0.005,-0.005,8.724,0.025,-0.025,9.86752,0.000577,-0.000577,2021-11-19,2021-12,2021-11-19
EPIC 212362217.01,FALSE POSITIVE,EPIC 212362217,CANDIDATE,Kruse et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,0.6962935,7.9e-06,-8.7e-06,0.0,,,,,3.85,0.48,-4.45,0.0,0.343,0.043,-0.397,0.0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1.107,0.065,-0.027,0.0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h23m04.75s,200.769792,-15d49m07.49s,-15.8187466,380.58,12.242,-11.514,13.472,0.092,-0.092,11.054,0.023,-0.023,13.1728,0.000334,-0.000334,2019-09-05,2019-09,2019-09-05
EPIC 212370106.01,FALSE POSITIVE,EPIC 212370106,CANDIDATE,Pope et al. 2016,1,0,Transit,2016,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,22.446,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4118.0,122.0,-122.0,0.0,0.693527,,,0.0,0.645,,,0.0,,,,,,4.5655,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h25m05.28s,201.2720189,-15d37m30.70s,-15.6251955,333.063,6.551,-6.308,15.724,1.133,-1.133,12.34,0.026,-0.026,15.1145,0.000652,-0.000652,2016-07-18,2016-10,2016-07-18
